store_group,article_id,valid_from,valid_to
SG_HWY_10,ART00522,2023-10-20,2099-12-31
SG_CBD_35,ART00522,2023-04-22,2099-12-31
SG_REGIONAL_17,ART00522,2025-05-13,2099-12-31
SG_HWY_38,ART00522,2023-09-16,2099-12-31
SG_CBD_23,ART00522,2025-07-05,2099-12-31
SG_HWY_26,ART00522,2025-05-05,2099-12-31
SG_CBD_03,ART00522,2025-10-05,2099-12-31
SG_METRO_00,ART00522,2024-01-03,2099-12-31
SG_REGIONAL_09,ART00522,2024-04-18,2099-12-31
SG_REGIONAL_13,ART00522,2024-10-16,2099-12-31
SG_METRO_20,ART00522,2023-02-14,2099-12-31
SG_METRO_04,ART00522,2025-06-21,2099-12-31
SG_HWY_34,ART00522,2026-04-11,2099-12-31
SG_METRO_28,ART00522,2024-03-17,2099-12-31
SG_HWY_30,ART00522,2024-06-11,2099-12-31
SG_CBD_39,ART00522,2024-07-05,2099-12-31
SG_METRO_24,ART00522,2023-10-11,2099-12-31
SG_REGIONAL_25,ART00522,2023-05-30,2099-12-31
SG_REGIONAL_21,ART00522,2023-09-26,2099-12-31
SG_CBD_31,ART00522,2026-03-24,2099-12-31
SG_CBD_19,ART00523,2023-01-13,2099-12-31
SG_CBD_27,ART00523,2024-08-10,2099-12-31
SG_CBD_23,ART00523,2024-12-07,2099-12-31
SG_METRO_00,ART00523,2025-10-06,2099-12-31
SG_CBD_11,ART00523,2026-03-07,2099-12-31
SG_REGIONAL_09,ART00523,2025-08-07,2099-12-31
SG_METRO_12,ART00523,2023-10-08,2099-12-31
SG_HWY_18,ART00523,2025-02-04,2099-12-31
SG_CBD_31,ART00523,2023-08-27,2099-12-31
SG_HWY_14,ART00523,2025-11-30,2099-12-31
SG_REGIONAL_17,ART00523,2024-08-19,2099-12-31
SG_HWY_38,ART00523,2023-04-17,2099-12-31
SG_HWY_22,ART00523,2025-07-28,2099-12-31
SG_REGIONAL_13,ART00524,2025-06-29,2099-12-31
SG_HWY_14,ART00524,2023-11-16,2099-12-31
SG_REGIONAL_33,ART00524,2023-04-25,2099-12-31
SG_METRO_08,ART00524,2026-03-08,2099-12-31
SG_REGIONAL_05,ART00524,2024-07-06,2099-12-31
SG_HWY_18,ART00524,2024-10-10,2099-12-31
SG_METRO_28,ART00524,2023-05-12,2099-12-31
SG_REGIONAL_09,ART00524,2025-03-19,2099-12-31
SG_CBD_15,ART00524,2025-09-26,2099-12-31
SG_HWY_06,ART00524,2025-03-30,2099-12-31
SG_METRO_28,ART00525,2026-03-26,2099-12-31
SG_METRO_00,ART00525,2025-02-19,2099-12-31
SG_REGIONAL_25,ART00525,2023-02-16,2099-12-31
SG_METRO_12,ART00525,2025-11-09,2099-12-31
SG_HWY_26,ART00525,2023-12-07,2099-12-31
SG_HWY_14,ART00525,2026-01-11,2099-12-31
SG_METRO_08,ART00525,2025-04-10,2099-12-31
SG_CBD_27,ART00525,2025-10-18,2099-12-31
SG_METRO_36,ART00525,2023-06-25,2099-12-31
SG_HWY_38,ART00525,2024-02-28,2099-12-31
SG_CBD_03,ART00525,2025-02-19,2099-12-31
SG_HWY_02,ART00525,2023-01-18,2099-12-31
SG_METRO_04,ART00525,2024-11-18,2099-12-31
SG_REGIONAL_37,ART00525,2024-06-02,2099-12-31
SG_METRO_32,ART00525,2024-08-08,2099-12-31
SG_HWY_30,ART00525,2025-06-09,2099-12-31
SG_REGIONAL_01,ART00525,2023-09-30,2099-12-31
SG_REGIONAL_21,ART00525,2023-02-19,2099-12-31
SG_METRO_16,ART00525,2026-02-25,2099-12-31
SG_REGIONAL_09,ART00525,2025-01-28,2099-12-31
SG_HWY_22,ART00525,2025-05-08,2099-12-31
SG_REGIONAL_33,ART00525,2024-07-27,2099-12-31
SG_CBD_35,ART00525,2026-03-09,2099-12-31
SG_CBD_31,ART00525,2023-04-17,2099-12-31
SG_HWY_18,ART00525,2023-08-21,2099-12-31
SG_CBD_19,ART00525,2024-01-20,2099-12-31
SG_REGIONAL_13,ART00525,2023-10-26,2099-12-31
SG_CBD_15,ART00525,2024-06-19,2099-12-31
SG_REGIONAL_29,ART00525,2025-01-26,2099-12-31
SG_CBD_11,ART00525,2023-07-11,2099-12-31
SG_HWY_10,ART00525,2026-02-28,2099-12-31
SG_HWY_06,ART00525,2024-03-16,2099-12-31
SG_CBD_07,ART00525,2025-02-05,2099-12-31
SG_REGIONAL_05,ART00525,2023-04-13,2099-12-31
SG_METRO_00,ART00526,2025-11-08,2099-12-31
SG_METRO_04,ART00526,2024-11-27,2099-12-31
SG_HWY_06,ART00526,2023-06-05,2099-12-31
SG_REGIONAL_21,ART00526,2024-03-13,2099-12-31
SG_HWY_18,ART00526,2024-11-07,2099-12-31
SG_REGIONAL_25,ART00526,2024-01-27,2099-12-31
SG_CBD_07,ART00526,2025-12-05,2099-12-31
SG_HWY_30,ART00526,2023-07-31,2099-12-31
SG_HWY_22,ART00526,2024-07-16,2099-12-31
SG_HWY_34,ART00526,2025-11-20,2099-12-31
SG_METRO_28,ART00526,2024-03-20,2099-12-31
SG_METRO_16,ART00526,2025-09-04,2099-12-31
SG_CBD_31,ART00526,2024-09-27,2099-12-31
SG_CBD_27,ART00526,2025-07-27,2099-12-31
SG_HWY_26,ART00526,2024-10-16,2099-12-31
SG_METRO_20,ART00526,2024-12-22,2099-12-31
SG_REGIONAL_01,ART00526,2025-11-01,2099-12-31
SG_REGIONAL_17,ART00526,2023-04-13,2099-12-31
SG_CBD_23,ART00526,2024-02-08,2099-12-31
SG_REGIONAL_37,ART00526,2023-03-28,2099-12-31
SG_REGIONAL_29,ART00526,2023-01-25,2099-12-31
SG_CBD_19,ART00526,2023-07-31,2099-12-31
SG_METRO_36,ART00526,2025-04-05,2099-12-31
SG_REGIONAL_09,ART00526,2025-11-23,2099-12-31
SG_METRO_08,ART00526,2024-10-12,2099-12-31
SG_HWY_10,ART00526,2025-02-20,2099-12-31
SG_METRO_32,ART00526,2024-07-31,2099-12-31
SG_CBD_39,ART00526,2025-07-05,2099-12-31
SG_HWY_38,ART00526,2023-08-14,2099-12-31
SG_METRO_12,ART00526,2025-09-24,2099-12-31
SG_CBD_11,ART00526,2025-07-12,2099-12-31
SG_CBD_03,ART00526,2026-01-29,2099-12-31
SG_REGIONAL_13,ART00526,2024-06-21,2099-12-31
SG_HWY_02,ART00526,2023-03-15,2099-12-31
SG_CBD_15,ART00526,2023-07-06,2099-12-31
SG_REGIONAL_05,ART00526,2023-03-18,2099-12-31
SG_REGIONAL_29,ART00527,2025-05-18,2099-12-31
SG_HWY_06,ART00527,2025-11-25,2099-12-31
SG_REGIONAL_25,ART00527,2025-05-15,2099-12-31
SG_REGIONAL_33,ART00527,2023-08-20,2099-12-31
SG_CBD_35,ART00527,2023-06-24,2099-12-31
SG_REGIONAL_13,ART00527,2026-03-10,2099-12-31
SG_HWY_30,ART00527,2026-03-15,2099-12-31
SG_HWY_38,ART00527,2025-08-20,2099-12-31
SG_CBD_27,ART00527,2025-02-28,2099-12-31
SG_HWY_02,ART00527,2025-06-17,2099-12-31
SG_CBD_03,ART00527,2024-12-30,2099-12-31
SG_CBD_11,ART00527,2026-04-01,2099-12-31
SG_METRO_16,ART00527,2025-12-03,2099-12-31
SG_METRO_12,ART00527,2024-02-18,2099-12-31
SG_METRO_12,ART00528,2025-11-08,2099-12-31
SG_HWY_10,ART00528,2023-12-01,2099-12-31
SG_HWY_26,ART00528,2024-08-01,2099-12-31
SG_METRO_04,ART00528,2023-11-23,2099-12-31
SG_HWY_30,ART00528,2025-03-05,2099-12-31
SG_HWY_02,ART00528,2025-03-30,2099-12-31
SG_METRO_20,ART00528,2023-10-18,2099-12-31
SG_REGIONAL_01,ART00528,2023-07-13,2099-12-31
SG_REGIONAL_21,ART00528,2025-08-16,2099-12-31
SG_REGIONAL_17,ART00528,2025-09-14,2099-12-31
SG_HWY_06,ART00528,2024-11-17,2099-12-31
SG_CBD_11,ART00528,2026-02-19,2099-12-31
SG_REGIONAL_29,ART00528,2023-03-30,2099-12-31
SG_METRO_08,ART00528,2023-05-17,2099-12-31
SG_METRO_28,ART00528,2024-11-07,2099-12-31
SG_REGIONAL_33,ART00528,2026-01-09,2099-12-31
SG_CBD_35,ART00528,2024-07-02,2099-12-31
SG_HWY_34,ART00528,2025-05-21,2099-12-31
SG_HWY_18,ART00528,2025-05-26,2099-12-31
SG_REGIONAL_25,ART00528,2026-01-27,2099-12-31
SG_REGIONAL_13,ART00528,2025-09-20,2099-12-31
SG_HWY_38,ART00528,2024-03-02,2099-12-31
SG_HWY_14,ART00528,2023-01-09,2099-12-31
SG_METRO_36,ART00528,2024-02-19,2099-12-31
SG_METRO_24,ART00528,2023-01-14,2099-12-31
SG_CBD_03,ART00528,2023-11-07,2099-12-31
SG_REGIONAL_05,ART00528,2025-11-21,2099-12-31
SG_CBD_23,ART00528,2024-11-29,2099-12-31
SG_CBD_39,ART00528,2024-02-23,2099-12-31
SG_REGIONAL_09,ART00528,2023-11-19,2099-12-31
SG_CBD_31,ART00528,2025-08-04,2099-12-31
SG_HWY_30,ART00530,2023-09-15,2099-12-31
SG_METRO_24,ART00530,2025-11-26,2099-12-31
SG_CBD_27,ART00530,2025-01-29,2099-12-31
SG_CBD_35,ART00530,2024-09-06,2099-12-31
SG_HWY_14,ART00530,2025-05-23,2099-12-31
SG_METRO_16,ART00530,2023-08-07,2099-12-31
SG_METRO_20,ART00530,2024-05-03,2099-12-31
SG_METRO_04,ART00530,2023-01-10,2099-12-31
SG_CBD_23,ART00530,2026-01-19,2099-12-31
SG_REGIONAL_25,ART00530,2025-08-14,2099-12-31
SG_CBD_31,ART00530,2024-01-26,2099-12-31
SG_HWY_22,ART00530,2023-01-16,2099-12-31
SG_REGIONAL_01,ART00530,2026-01-01,2099-12-31
SG_REGIONAL_05,ART00530,2026-03-01,2099-12-31
SG_HWY_10,ART00530,2025-08-24,2099-12-31
SG_METRO_00,ART00531,2025-10-23,2099-12-31
SG_REGIONAL_29,ART00531,2024-08-22,2099-12-31
SG_HWY_14,ART00531,2023-10-15,2099-12-31
SG_CBD_35,ART00531,2024-10-15,2099-12-31
SG_HWY_10,ART00531,2023-09-20,2099-12-31
SG_HWY_30,ART00531,2025-09-11,2099-12-31
SG_HWY_34,ART00531,2025-10-29,2099-12-31
SG_REGIONAL_33,ART00531,2025-03-09,2099-12-31
SG_HWY_38,ART00531,2024-02-11,2099-12-31
SG_CBD_31,ART00531,2023-01-03,2099-12-31
SG_CBD_23,ART00531,2023-05-06,2099-12-31
SG_METRO_24,ART00531,2023-01-18,2099-12-31
SG_CBD_03,ART00531,2025-06-25,2099-12-31
SG_CBD_27,ART00531,2023-06-19,2099-12-31
SG_METRO_04,ART00532,2025-09-17,2099-12-31
SG_CBD_03,ART00532,2025-07-04,2099-12-31
SG_REGIONAL_09,ART00532,2025-08-19,2099-12-31
SG_REGIONAL_17,ART00532,2023-07-12,2099-12-31
SG_REGIONAL_37,ART00532,2025-05-24,2099-12-31
SG_METRO_12,ART00532,2023-09-04,2099-12-31
SG_HWY_18,ART00532,2026-04-02,2099-12-31
SG_REGIONAL_33,ART00532,2026-04-08,2099-12-31
SG_CBD_31,ART00532,2025-08-30,2099-12-31
SG_HWY_06,ART00532,2023-08-10,2099-12-31
SG_METRO_28,ART00532,2025-02-09,2099-12-31
SG_REGIONAL_21,ART00532,2025-01-17,2099-12-31
SG_REGIONAL_01,ART00532,2025-06-08,2099-12-31
SG_CBD_11,ART00532,2024-12-17,2099-12-31
SG_REGIONAL_25,ART00533,2023-01-28,2099-12-31
SG_CBD_39,ART00533,2025-07-28,2099-12-31
SG_REGIONAL_29,ART00533,2023-02-13,2099-12-31
SG_HWY_26,ART00533,2025-01-11,2099-12-31
SG_HWY_18,ART00533,2024-08-05,2099-12-31
SG_HWY_02,ART00533,2025-09-06,2099-12-31
SG_METRO_24,ART00533,2024-05-13,2099-12-31
SG_CBD_15,ART00533,2025-05-12,2099-12-31
SG_METRO_12,ART00533,2023-04-13,2099-12-31
SG_REGIONAL_09,ART00533,2023-08-22,2099-12-31
SG_REGIONAL_33,ART00533,2024-11-16,2099-12-31
SG_METRO_08,ART00533,2025-10-06,2099-12-31
SG_METRO_00,ART00533,2026-04-16,2099-12-31
SG_CBD_27,ART00533,2023-08-23,2099-12-31
SG_CBD_19,ART00533,2023-06-19,2099-12-31
SG_HWY_22,ART00533,2024-11-04,2099-12-31
SG_CBD_11,ART00533,2023-03-18,2099-12-31
SG_METRO_04,ART00533,2023-07-16,2099-12-31
SG_REGIONAL_05,ART00533,2023-03-31,2099-12-31
SG_HWY_30,ART00533,2023-05-22,2099-12-31
SG_REGIONAL_37,ART00533,2025-03-23,2099-12-31
SG_CBD_31,ART00533,2023-11-07,2099-12-31
SG_CBD_23,ART00533,2025-05-08,2099-12-31
SG_HWY_06,ART00533,2023-01-19,2099-12-31
SG_HWY_14,ART00533,2023-03-04,2099-12-31
SG_METRO_20,ART00533,2025-10-29,2099-12-31
SG_CBD_03,ART00533,2023-03-08,2099-12-31
SG_REGIONAL_17,ART00533,2023-10-03,2099-12-31
SG_HWY_34,ART00533,2025-04-01,2099-12-31
SG_CBD_35,ART00533,2024-12-15,2099-12-31
SG_REGIONAL_01,ART00533,2026-02-21,2099-12-31
SG_METRO_32,ART00533,2026-03-17,2099-12-31
SG_HWY_38,ART00533,2024-03-03,2099-12-31
SG_METRO_28,ART00533,2024-06-19,2099-12-31
SG_REGIONAL_29,ART00534,2023-07-07,2099-12-31
SG_REGIONAL_21,ART00534,2025-10-10,2099-12-31
SG_CBD_39,ART00534,2023-10-12,2099-12-31
SG_CBD_35,ART00534,2025-04-14,2099-12-31
SG_REGIONAL_13,ART00534,2025-05-16,2099-12-31
SG_HWY_14,ART00534,2025-01-17,2099-12-31
SG_METRO_20,ART00534,2023-10-27,2099-12-31
SG_HWY_18,ART00534,2025-11-27,2099-12-31
SG_METRO_36,ART00534,2023-10-18,2099-12-31
SG_CBD_11,ART00534,2024-09-27,2099-12-31
SG_CBD_15,ART00534,2025-03-15,2099-12-31
SG_METRO_28,ART00534,2026-01-08,2099-12-31
SG_HWY_02,ART00534,2024-11-13,2099-12-31
SG_CBD_19,ART00534,2024-06-24,2099-12-31
SG_REGIONAL_05,ART00534,2026-04-27,2099-12-31
SG_CBD_03,ART00534,2023-12-07,2099-12-31
SG_REGIONAL_09,ART00534,2025-10-17,2099-12-31
SG_METRO_32,ART00534,2023-09-21,2099-12-31
SG_METRO_12,ART00534,2024-08-17,2099-12-31
SG_REGIONAL_37,ART00534,2023-01-06,2099-12-31
SG_HWY_22,ART00534,2023-03-22,2099-12-31
SG_CBD_27,ART00534,2023-03-12,2099-12-31
SG_METRO_08,ART00534,2023-10-17,2099-12-31
SG_HWY_38,ART00534,2023-02-12,2099-12-31
SG_CBD_07,ART00534,2026-01-23,2099-12-31
SG_HWY_34,ART00534,2025-03-12,2099-12-31
SG_HWY_30,ART00534,2023-04-12,2099-12-31
SG_REGIONAL_17,ART00534,2023-06-26,2099-12-31
SG_HWY_06,ART00534,2024-09-14,2099-12-31
SG_HWY_10,ART00534,2025-02-11,2099-12-31
SG_CBD_31,ART00534,2023-02-05,2099-12-31
SG_METRO_04,ART00534,2024-10-16,2099-12-31
SG_METRO_24,ART00534,2023-06-26,2099-12-31
SG_CBD_23,ART00534,2026-04-21,2099-12-31
SG_REGIONAL_01,ART00534,2023-02-19,2099-12-31
SG_METRO_00,ART00534,2026-02-19,2099-12-31
SG_REGIONAL_25,ART00534,2024-11-23,2099-12-31
SG_REGIONAL_13,ART00536,2024-02-16,2099-12-31
SG_REGIONAL_09,ART00536,2023-01-27,2099-12-31
SG_CBD_31,ART00536,2023-07-03,2099-12-31
SG_CBD_07,ART00536,2023-04-30,2099-12-31
SG_REGIONAL_25,ART00536,2023-04-27,2099-12-31
SG_METRO_12,ART00536,2023-03-19,2099-12-31
SG_CBD_03,ART00536,2026-04-21,2099-12-31
SG_HWY_34,ART00536,2023-04-18,2099-12-31
SG_CBD_15,ART00536,2025-12-13,2099-12-31
SG_HWY_10,ART00536,2026-04-20,2099-12-31
SG_METRO_28,ART00536,2024-04-25,2099-12-31
SG_CBD_39,ART00536,2023-05-16,2099-12-31
SG_CBD_27,ART00536,2026-02-06,2099-12-31
SG_METRO_20,ART00536,2025-06-27,2099-12-31
SG_HWY_06,ART00536,2025-12-03,2099-12-31
SG_METRO_32,ART00536,2023-08-22,2099-12-31
SG_CBD_19,ART00536,2023-01-08,2099-12-31
SG_HWY_22,ART00536,2024-09-26,2099-12-31
SG_HWY_34,ART00537,2025-05-28,2099-12-31
SG_HWY_02,ART00537,2025-11-30,2099-12-31
SG_CBD_11,ART00537,2023-05-17,2099-12-31
SG_REGIONAL_33,ART00537,2024-12-15,2099-12-31
SG_HWY_14,ART00537,2026-03-17,2099-12-31
SG_REGIONAL_21,ART00537,2024-09-12,2099-12-31
SG_REGIONAL_17,ART00537,2025-07-28,2099-12-31
SG_METRO_04,ART00537,2024-06-09,2099-12-31
SG_CBD_39,ART00537,2025-07-26,2099-12-31
SG_METRO_36,ART00537,2023-01-08,2099-12-31
SG_METRO_28,ART00537,2024-12-12,2099-12-31
SG_CBD_19,ART00537,2024-03-27,2099-12-31
SG_METRO_24,ART00537,2023-05-31,2099-12-31
SG_REGIONAL_05,ART00537,2023-06-30,2099-12-31
SG_REGIONAL_29,ART00537,2023-03-16,2099-12-31
SG_CBD_31,ART00537,2024-12-15,2099-12-31
SG_REGIONAL_01,ART00537,2026-01-28,2099-12-31
SG_REGIONAL_25,ART00537,2024-03-10,2099-12-31
SG_CBD_07,ART00537,2024-05-15,2099-12-31
SG_CBD_23,ART00537,2023-01-18,2099-12-31
SG_METRO_08,ART00537,2025-06-05,2099-12-31
SG_CBD_27,ART00537,2025-10-15,2099-12-31
SG_CBD_35,ART00537,2024-02-20,2099-12-31
SG_REGIONAL_13,ART00537,2025-07-06,2099-12-31
SG_METRO_16,ART00537,2025-10-28,2099-12-31
SG_METRO_20,ART00537,2024-08-17,2099-12-31
SG_CBD_03,ART00537,2023-10-13,2099-12-31
SG_METRO_12,ART00537,2023-07-13,2099-12-31
SG_HWY_06,ART00537,2026-02-16,2099-12-31
SG_REGIONAL_37,ART00537,2026-04-12,2099-12-31
SG_HWY_38,ART00537,2023-09-13,2099-12-31
SG_HWY_22,ART00537,2024-09-23,2099-12-31
SG_METRO_00,ART00537,2023-10-14,2099-12-31
SG_METRO_32,ART00537,2025-05-14,2099-12-31
SG_HWY_18,ART00537,2024-04-21,2099-12-31
SG_HWY_30,ART00537,2025-08-29,2099-12-31
SG_HWY_10,ART00537,2025-04-15,2099-12-31
SG_HWY_22,ART00538,2026-04-27,2099-12-31
SG_REGIONAL_01,ART00538,2023-11-22,2099-12-31
SG_HWY_06,ART00538,2024-01-12,2099-12-31
SG_REGIONAL_25,ART00538,2025-05-20,2099-12-31
SG_CBD_31,ART00538,2025-06-04,2099-12-31
SG_CBD_27,ART00538,2025-06-09,2099-12-31
SG_HWY_30,ART00538,2025-06-28,2099-12-31
SG_REGIONAL_37,ART00538,2025-11-20,2099-12-31
SG_CBD_35,ART00538,2025-11-20,2099-12-31
SG_CBD_15,ART00538,2023-01-23,2099-12-31
SG_METRO_12,ART00538,2026-03-13,2099-12-31
SG_HWY_34,ART00538,2024-02-03,2099-12-31
SG_METRO_04,ART00538,2025-07-05,2099-12-31
SG_REGIONAL_21,ART00538,2025-03-24,2099-12-31
SG_METRO_16,ART00538,2023-06-25,2099-12-31
SG_REGIONAL_17,ART00538,2025-03-20,2099-12-31
SG_METRO_32,ART00538,2024-10-27,2099-12-31
SG_REGIONAL_13,ART00538,2023-12-13,2099-12-31
SG_CBD_07,ART00538,2024-01-19,2099-12-31
SG_CBD_39,ART00538,2026-02-01,2099-12-31
SG_METRO_24,ART00538,2026-01-06,2099-12-31
SG_METRO_36,ART00538,2023-01-02,2099-12-31
SG_CBD_11,ART00538,2025-08-07,2099-12-31
SG_METRO_00,ART00538,2024-08-19,2099-12-31
SG_HWY_02,ART00538,2026-04-04,2099-12-31
SG_CBD_19,ART00538,2026-04-10,2099-12-31
SG_HWY_10,ART00538,2024-05-10,2099-12-31
SG_CBD_23,ART00538,2024-10-13,2099-12-31
SG_METRO_20,ART00538,2026-03-04,2099-12-31
SG_REGIONAL_33,ART00538,2026-01-01,2099-12-31
SG_HWY_26,ART00538,2023-08-06,2099-12-31
SG_REGIONAL_29,ART00538,2023-10-05,2099-12-31
SG_HWY_14,ART00538,2024-10-24,2099-12-31
SG_CBD_39,ART00539,2023-03-02,2099-12-31
SG_HWY_30,ART00539,2023-05-29,2099-12-31
SG_HWY_38,ART00539,2024-08-18,2099-12-31
SG_REGIONAL_29,ART00539,2023-09-13,2099-12-31
SG_REGIONAL_09,ART00539,2025-06-21,2099-12-31
SG_CBD_27,ART00539,2023-08-12,2099-12-31
SG_METRO_20,ART00539,2025-03-04,2099-12-31
SG_CBD_31,ART00539,2024-11-06,2099-12-31
SG_METRO_24,ART00539,2025-09-15,2099-12-31
SG_CBD_35,ART00539,2026-02-03,2099-12-31
SG_METRO_00,ART00539,2026-04-08,2099-12-31
SG_REGIONAL_17,ART00539,2024-01-21,2099-12-31
SG_HWY_26,ART00539,2026-03-16,2099-12-31
SG_HWY_06,ART00539,2023-05-24,2099-12-31
SG_METRO_28,ART00539,2023-10-12,2099-12-31
SG_CBD_11,ART00539,2026-04-23,2099-12-31
SG_CBD_23,ART00539,2024-12-22,2099-12-31
SG_REGIONAL_25,ART00539,2025-03-22,2099-12-31
SG_METRO_36,ART00539,2024-12-19,2099-12-31
SG_HWY_10,ART00539,2023-07-10,2099-12-31
SG_HWY_34,ART00540,2025-08-06,2099-12-31
SG_METRO_28,ART00540,2023-04-12,2099-12-31
SG_REGIONAL_05,ART00540,2024-04-22,2099-12-31
SG_CBD_07,ART00540,2023-02-04,2099-12-31
SG_CBD_19,ART00540,2023-10-17,2099-12-31
SG_REGIONAL_33,ART00540,2026-04-22,2099-12-31
SG_CBD_27,ART00540,2024-02-06,2099-12-31
SG_HWY_02,ART00540,2023-02-06,2099-12-31
SG_CBD_03,ART00540,2023-09-10,2099-12-31
SG_CBD_39,ART00540,2023-07-28,2099-12-31
SG_METRO_20,ART00540,2023-11-04,2099-12-31
SG_CBD_11,ART00540,2024-11-27,2099-12-31
SG_METRO_24,ART00540,2023-01-28,2099-12-31
SG_REGIONAL_01,ART00540,2023-05-11,2099-12-31
SG_METRO_00,ART00540,2025-11-04,2099-12-31
SG_HWY_22,ART00540,2025-03-12,2099-12-31
SG_CBD_35,ART00540,2023-03-15,2099-12-31
SG_REGIONAL_37,ART00540,2025-10-07,2099-12-31
SG_METRO_08,ART00540,2024-07-17,2099-12-31
SG_REGIONAL_21,ART00540,2023-12-17,2099-12-31
SG_CBD_23,ART00540,2026-03-16,2099-12-31
SG_HWY_30,ART00540,2023-02-17,2099-12-31
SG_METRO_16,ART00540,2025-04-02,2099-12-31
SG_HWY_14,ART00540,2024-12-06,2099-12-31
SG_CBD_15,ART00540,2023-11-02,2099-12-31
SG_HWY_18,ART00540,2024-01-07,2099-12-31
SG_HWY_10,ART00540,2023-11-28,2099-12-31
SG_METRO_12,ART00541,2023-12-20,2099-12-31
SG_HWY_26,ART00541,2025-02-27,2099-12-31
SG_REGIONAL_13,ART00541,2025-05-17,2099-12-31
SG_CBD_07,ART00541,2023-10-12,2099-12-31
SG_CBD_35,ART00541,2024-06-15,2099-12-31
SG_REGIONAL_01,ART00541,2026-03-21,2099-12-31
SG_METRO_24,ART00541,2025-07-13,2099-12-31
SG_HWY_10,ART00541,2025-01-14,2099-12-31
SG_HWY_02,ART00541,2024-05-04,2099-12-31
SG_METRO_00,ART00541,2025-08-19,2099-12-31
SG_REGIONAL_25,ART00541,2024-08-13,2099-12-31
SG_CBD_15,ART00541,2023-02-20,2099-12-31
SG_METRO_20,ART00541,2024-10-30,2099-12-31
SG_HWY_06,ART00541,2025-10-10,2099-12-31
SG_HWY_30,ART00541,2023-07-08,2099-12-31
SG_METRO_04,ART00541,2024-07-21,2099-12-31
SG_METRO_08,ART00541,2024-09-16,2099-12-31
SG_HWY_38,ART00542,2026-01-03,2099-12-31
SG_CBD_23,ART00542,2025-05-07,2099-12-31
SG_HWY_26,ART00542,2024-12-25,2099-12-31
SG_CBD_31,ART00542,2025-11-18,2099-12-31
SG_METRO_16,ART00542,2024-02-11,2099-12-31
SG_CBD_03,ART00542,2024-07-02,2099-12-31
SG_METRO_24,ART00542,2025-11-03,2099-12-31
SG_METRO_36,ART00542,2024-02-11,2099-12-31
SG_REGIONAL_13,ART00542,2024-08-30,2099-12-31
SG_CBD_11,ART00542,2026-02-24,2099-12-31
SG_METRO_20,ART00542,2024-04-13,2099-12-31
SG_REGIONAL_09,ART00542,2024-12-24,2099-12-31
SG_METRO_08,ART00542,2026-01-25,2099-12-31
SG_HWY_30,ART00542,2025-05-28,2099-12-31
SG_CBD_07,ART00542,2023-11-24,2099-12-31
SG_CBD_27,ART00542,2025-05-02,2099-12-31
SG_HWY_10,ART00542,2025-10-09,2099-12-31
SG_HWY_02,ART00542,2024-03-18,2099-12-31
SG_REGIONAL_33,ART00542,2025-06-08,2099-12-31
SG_METRO_12,ART00542,2025-03-13,2099-12-31
SG_METRO_32,ART00542,2024-09-05,2099-12-31
SG_REGIONAL_17,ART00542,2025-11-26,2099-12-31
SG_CBD_15,ART00543,2024-03-23,2099-12-31
SG_REGIONAL_09,ART00543,2024-05-30,2099-12-31
SG_REGIONAL_01,ART00543,2024-09-07,2099-12-31
SG_REGIONAL_29,ART00543,2024-05-14,2099-12-31
SG_HWY_30,ART00543,2025-05-31,2099-12-31
SG_CBD_23,ART00543,2024-11-21,2099-12-31
SG_REGIONAL_33,ART00543,2026-01-01,2099-12-31
SG_CBD_35,ART00543,2023-03-06,2099-12-31
SG_METRO_00,ART00543,2024-12-30,2099-12-31
SG_METRO_36,ART00543,2023-02-18,2099-12-31
SG_METRO_16,ART00543,2024-09-17,2099-12-31
SG_METRO_28,ART00543,2024-10-15,2099-12-31
SG_CBD_19,ART00543,2023-05-03,2099-12-31
SG_HWY_38,ART00543,2025-01-09,2099-12-31
SG_CBD_07,ART00543,2023-03-07,2099-12-31
SG_REGIONAL_05,ART00543,2023-12-25,2099-12-31
SG_METRO_20,ART00543,2025-12-25,2099-12-31
SG_REGIONAL_13,ART00543,2024-07-05,2099-12-31
SG_CBD_27,ART00543,2025-04-01,2099-12-31
SG_REGIONAL_17,ART00543,2025-08-07,2099-12-31
SG_METRO_00,ART00544,2024-10-06,2099-12-31
SG_CBD_03,ART00544,2024-07-06,2099-12-31
SG_REGIONAL_29,ART00544,2024-12-08,2099-12-31
SG_METRO_12,ART00544,2023-01-10,2099-12-31
SG_REGIONAL_17,ART00544,2024-05-09,2099-12-31
SG_CBD_11,ART00544,2026-02-25,2099-12-31
SG_METRO_36,ART00544,2023-02-28,2099-12-31
SG_HWY_02,ART00544,2023-05-10,2099-12-31
SG_REGIONAL_37,ART00544,2025-05-13,2099-12-31
SG_HWY_14,ART00544,2023-10-10,2099-12-31
SG_CBD_07,ART00544,2024-11-17,2099-12-31
SG_CBD_23,ART00544,2026-02-19,2099-12-31
SG_CBD_15,ART00544,2024-12-20,2099-12-31
SG_METRO_04,ART00544,2023-08-14,2099-12-31
SG_HWY_18,ART00544,2024-12-26,2099-12-31
SG_METRO_08,ART00545,2023-05-13,2099-12-31
SG_METRO_00,ART00545,2023-10-13,2099-12-31
SG_CBD_19,ART00545,2025-08-08,2099-12-31
SG_REGIONAL_21,ART00545,2024-06-26,2099-12-31
SG_REGIONAL_01,ART00545,2024-04-21,2099-12-31
